Order_ID,Order_Date,Order_Time,Pickup_Time,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Category
atse821686420,2022-04-05,19:55:00,20:00:00,23.351489,85.324253,23.401489,85.374253,NULL
atth596039093,2022-03-24,11:15:00,11:25:00,11.024839,77.007003,11.034839,77.017003,NULL
attm776564855,2022-03-10,22:50:00,23:00:00,26.913987,75.752891,27.003987,75.842891,NULL
auad338728375,2022-03-12,18:30:00,18:35:00,12.311072,76.654878,12.441072,76.784878,NULL
aual306364443,2022-02-14,18:15:00,18:20:00,22.538999,88.322337,22.668999,88.452337,NULL
aubk095886669,2022-03-19,09:10:00,09:15:00,12.935662,77.614130,12.945662,77.624130,NULL
aubn703912862,2022-03-09,15:50:00,16:00:00,22.732225,75.874765,22.772225,75.914765,NULL
audl294352117,2022-03-09,20:20:00,20:30:00,18.536718,73.830327,18.566719,73.860327,NULL
aueo046070324,2022-03-21,16:40:00,16:45:00,18.516216,73.842527,18.556216,73.882527,NULL
aufc490317440,2022-03-11,18:35:00,18:40:00,18.554382,73.798206,18.584382,73.828206,NULL
aukh388663964,2022-03-09,20:45:00,21:00:00,12.978453,77.643685,13.008453,77.673685,NULL
aumx909520799,2022-02-14,19:25:00,19:30:00,22.533662,88.366217,22.643662,88.476217,NULL
aund966842529,2022-02-16,21:35:00,21:45:00,-19.876994,75.372353,20.006994,75.502353,NULL
auoq176311463,2022-03-12,20:30:00,20:45:00,12.304569,76.643622,12.394569,76.733622,NULL
auqq121884741,2022-03-01,22:20:00,22:30:00,18.994237,72.825553,19.024237,72.855553,NULL
auti027652553,2022-02-13,15:25:00,15:40:00,0.000000,0.000000,0.040000,0.040000,NULL
auyo103186470,2022-03-20,19:25:00,19:35:00,19.181300,72.836191,19.271300,72.926191,NULL
auza991531392,2022-04-05,15:25:00,15:35:00,23.359033,85.325347,23.399033,85.365347,NULL
auzl559623519,2022-03-27,21:40:00,21:55:00,23.359194,85.325447,23.429194,85.395447,NULL
auzn384622842,2022-04-03,21:55:00,22:00:00,11.024839,77.007003,11.084839,77.067003,NULL
avbe694455556,2022-04-03,10:45:00,11:00:00,23.353783,85.326967,23.363783,85.336967,NULL
avbf694257748,2022-03-09,11:35:00,11:45:00,26.902908,75.792934,26.912908,75.802934,NULL
avcb570617063,2022-03-10,20:10:00,20:25:00,13.066762,80.251865,13.176762,80.361865,NULL
avfk489818634,2022-03-01,22:20:00,22:30:00,22.311844,73.165081,22.361844,73.215081,NULL
avrv005980676,2022-03-23,21:00:00,21:10:00,26.914142,75.805704,26.994142,75.885704,NULL
avse719819725,2022-03-19,09:50:00,10:05:00,13.027018,80.254791,13.037018,80.264791,NULL
avyb519970850,2022-04-05,22:40:00,22:45:00,21.171060,72.789292,21.221060,72.839292,NULL
awaw756384068,2022-04-04,22:10:00,22:25:00,11.006686,76.951736,11.116686,77.061736,NULL
awbx478498770,2022-03-03,23:25:00,23:35:00,22.311844,73.165081,22.361844,73.215081,NULL
awcc042259962,2022-03-15,10:45:00,10:55:00,22.753839,75.897429,22.773839,75.917429,NULL
awdg688478059,2022-03-07,23:55:00,00:10:00,12.975377,77.696664,13.025377,77.746664,NULL
aweq724691039,2022-03-24,22:35:00,22:45:00,12.970221,77.645396,13.020221,77.695396,NULL
awex426434856,2022-04-05,20:55:00,21:10:00,13.005801,80.250744,13.065801,80.310744,NULL
awls619654445,2022-03-30,09:15:00,09:30:00,19.120083,72.907385,19.130083,72.917385,NULL
awpp456302898,2022-03-27,19:40:00,19:55:00,12.337928,76.617889,12.407928,76.687889,NULL
awrl184508188,2022-03-21,13:45:00,13:55:00,12.979096,77.640625,13.019096,77.680625,NULL
awxg176721187,2022-02-11,16:40:00,16:45:00,0.000000,0.000000,0.040000,0.040000,NULL
awyc243905733,2022-03-09,00:00:00,00:15:00,13.029780,80.208812,13.059780,80.238812,NULL
axlc580328689,2022-03-29,21:45:00,21:55:00,11.000762,76.981876,11.070762,77.051876,NULL
axqp874762890,2022-03-10,23:25:00,23:35:00,21.171060,72.789292,21.261060,72.879292,NULL
axtz155758687,2022-03-09,10:50:00,10:55:00,17.430448,78.418213,17.450448,78.438213,NULL
axvn514214490,2022-03-17,16:00:00,16:05:00,12.325461,76.632278,12.365461,76.672278,NULL
ayaz132478544,2022-03-26,10:00:00,10:10:00,17.459710,78.368855,17.469710,78.378855,NULL
aybr082208761,2022-02-11,23:25:00,23:40:00,25.449659,81.839744,25.479659,81.869744,NULL
ayfi184098229,2022-03-09,13:50:00,14:00:00,23.354422,85.332900,23.394422,85.372900,NULL
ayfz034766254,2022-02-12,20:20:00,20:25:00,0.000000,0.000000,0.070000,0.070000,NULL
ayhh368283187,2022-03-09,21:00:00,21:05:00,17.459710,78.368855,17.489710,78.398855,NULL
aykg167786390,2022-03-08,23:50:00,00:05:00,12.939496,77.625999,13.019496,77.705999,NULL
aymq838059563,2022-03-11,23:20:00,23:30:00,13.029780,80.208812,13.079780,80.258812,NULL
aynk455476659,2022-03-11,22:45:00,22:50:00,12.297954,76.665169,12.327954,76.695169,NULL
ayno081705564,2022-03-31,23:10:00,23:25:00,18.554382,73.798206,18.624382,73.868206,NULL
ayns342721271,2022-03-13,10:40:00,10:55:00,22.308096,73.167753,22.318096,73.177753,NULL
ayqy361822312,2022-04-05,13:40:00,13:45:00,23.369746,85.339820,23.409746,85.379820,NULL
aytm224677841,2022-03-26,20:55:00,21:10:00,22.310237,73.158921,22.360237,73.208921,NULL
ayuo575433218,2022-03-30,19:25:00,19:30:00,13.029198,77.570997,13.079198,77.620997,NULL
ayur727784347,2022-03-19,14:55:00,15:00:00,12.323194,76.630583,12.363194,76.670583,NULL
ayus499099203,2022-03-08,18:20:00,18:30:00,22.320000,73.170000,22.450000,73.300000,NULL
ayze091752871,2022-03-23,20:45:00,21:00:00,22.722634,75.886959,22.792634,75.956959,NULL
azbl388947972,2022-03-23,18:30:00,18:35:00,17.431477,78.400350,17.541477,78.510350,NULL
azdn243262904,2022-03-07,20:00:00,20:15:00,18.516216,73.842527,18.576216,73.902527,NULL
azeb359318530,2022-03-23,19:35:00,19:50:00,23.374989,85.335486,23.444989,85.405486,NULL
azgk940712115,2022-03-24,17:20:00,17:35:00,18.994049,72.825203,19.054049,72.885203,NULL
azhl704321940,2022-03-26,17:35:00,17:40:00,19.223840,72.841347,19.273840,72.891347,NULL
azip449964991,2022-03-03,13:35:00,13:50:00,26.914142,75.805704,26.954142,75.845704,NULL
azkn185141270,2022-03-18,21:20:00,21:25:00,21.170096,72.789122,21.260096,72.879122,NULL
azvm450741882,2022-02-13,09:40:00,09:55:00,22.527893,88.368628,22.547893,88.388628,NULL
azwj852419682,2022-03-16,23:45:00,00:00:00,18.593481,73.785901,18.673481,73.865901,NULL
azxe171169097,2022-04-01,22:10:00,22:15:00,13.049645,80.242268,13.079645,80.272268,NULL
azxh939458598,2022-03-28,21:30:00,21:40:00,26.911378,75.789034,26.971378,75.849034,NULL
azzy093908793,2022-04-06,22:30:00,22:45:00,22.310329,73.169083,22.400329,73.259083,NULL
babh900313200,2022-03-15,10:10:00,10:25:00,12.337978,76.616792,12.347978,76.626792,NULL
badg569404377,2022-02-14,20:35:00,20:50:00,26.472001,80.354002,26.562001,80.444002,NULL
bafy411454593,2022-03-11,12:40:00,12:50:00,18.563934,73.915367,18.603935,73.955367,NULL
bajg463441784,2022-03-24,17:35:00,17:50:00,18.516216,73.842527,18.576216,73.902527,NULL
bakh785464108,2022-03-29,23:30:00,23:35:00,12.934365,77.616155,13.064365,77.746155,NULL
balc576608831,2022-03-06,18:45:00,19:00:00,12.914264,77.678400,12.994264,77.758400,NULL
bang727499574,2022-02-12,23:55:00,00:05:00,15.506205,73.766668,15.596205,73.856668,NULL
baqr590802462,2022-03-30,18:45:00,18:50:00,11.010375,76.952950,11.070375,77.012950,NULL
bawg380752057,2022-02-15,21:15:00,21:25:00,26.474986,80.342796,26.504986,80.372796,NULL
baxl542244907,2022-03-28,21:55:00,22:10:00,13.086438,80.220672,13.136439,80.270672,NULL
bayt089153732,2022-03-04,18:25:00,18:35:00,21.160522,72.771477,21.250522,72.861477,NULL
bbgh144808301,2022-03-25,20:15:00,20:30:00,11.000762,76.981876,11.090762,77.071876,NULL
bbgr395871242,2022-03-17,11:55:00,12:05:00,26.914142,75.805704,26.924142,75.815704,NULL
bbgr695258844,2022-03-07,23:30:00,23:45:00,0.000000,0.000000,0.030000,0.030000,NULL
bbho455763917,2022-03-12,23:40:00,23:45:00,12.323225,76.630028,12.453225,76.760028,NULL
bbhr670195478,2022-03-10,20:35:00,20:40:00,22.753839,75.897429,22.823839,75.967429,NULL
bbhz772774064,2022-03-30,14:15:00,14:25:00,0.000000,0.000000,0.040000,0.040000,NULL
bbir670631120,2022-03-16,22:35:00,22:40:00,12.316967,76.603067,12.446967,76.733067,NULL
bbjh476504021,2022-04-01,18:15:00,18:20:00,19.131141,72.813074,19.191140,72.873074,NULL
bbjs482952719,2022-03-28,12:00:00,12:05:00,21.175104,72.804342,21.195104,72.824342,NULL
bbjz341859236,2022-02-18,17:55:00,18:10:00,25.459775,81.834841,25.569775,81.944841,NULL
bbnj353030883,2022-03-13,23:45:00,23:55:00,19.207222,72.972281,19.257222,73.022281,NULL
bbnp793151805,2022-03-17,20:10:00,20:25:00,11.001753,76.986241,11.061753,77.046241,NULL
bbnr516035238,2022-02-14,00:00:00,00:15:00,23.211529,77.419399,23.281529,77.489399,NULL
bboa768783377,2022-02-17,22:40:00,22:45:00,27.201725,78.007553,27.261725,78.067553,NULL
bbow373480117,2022-03-02,20:35:00,20:50:00,0.000000,0.000000,0.080000,0.080000,NULL
bbrb947628524,2022-03-21,17:25:00,17:30:00,21.160437,72.774209,21.210437,72.824209,NULL
bbvg710944152,2022-04-05,11:25:00,11:35:00,22.751857,75.866699,22.761857,75.876699,NULL
bbvn701973250,2022-02-17,13:00:00,13:10:00,0.000000,0.000000,0.040000,0.040000,NULL
bbwn409214373,2022-03-23,22:45:00,22:55:00,18.536562,73.896485,18.616562,73.976485,NULL
bbws342212288,2022-03-05,15:25:00,15:35:00,19.126630,72.829976,19.166630,72.869976,NULL
bbyc844076156,2022-02-11,20:25:00,20:30:00,19.874103,75.368419,19.934103,75.428419,NULL
bcam640500973,2022-03-06,17:40:00,17:45:00,12.304569,76.643622,12.394569,76.733622,NULL
bcau605383718,2022-03-18,17:10:00,17:25:00,11.022477,76.995667,11.112477,77.085667,NULL
bcay049496360,2022-03-13,16:20:00,16:25:00,22.745536,75.893106,22.785536,75.933106,NULL
bccf170983941,2022-03-03,09:15:00,09:25:00,17.431477,78.400350,17.441477,78.410350,NULL
bchp683452298,2022-04-01,11:00:00,11:10:00,12.323978,76.627961,12.333978,76.637961,NULL
bcmw198870239,2022-03-31,21:15:00,21:20:00,21.149834,72.778666,21.219834,72.848666,NULL
bcnr191505244,2022-02-13,17:25:00,17:40:00,27.160832,78.011608,27.220832,78.071608,NULL
bcoy911928783,2022-04-01,18:50:00,19:05:00,18.554382,73.798206,18.584382,73.828206,NULL
bcpp802542009,2022-04-03,18:10:00,18:15:00,23.374878,85.335739,23.404878,85.365739,NULL
bcra003243136,2022-03-17,15:40:00,15:45:00,18.994237,72.825553,19.034237,72.865553,NULL
bcsj631443742,2022-03-21,08:20:00,08:30:00,26.911378,75.789034,26.921378,75.799034,NULL
bcwf603000017,2022-02-13,10:25:00,10:30:00,19.866969,75.318894,19.886969,75.338894,NULL
bcwm696536948,2022-03-07,19:30:00,19:40:00,13.064181,80.236442,13.114181,80.286442,NULL
bcww473893145,2022-03-12,21:15:00,21:25:00,11.003669,76.976494,11.113669,77.086494,NULL
bdgg583460678,2022-03-11,12:35:00,12:40:00,11.010375,76.952950,11.050375,76.992950,NULL
bdgu970232668,2022-03-04,22:55:00,23:05:00,22.751857,75.866699,22.881857,75.996699,NULL
bdim024911353,2022-03-01,17:15:00,17:30:00,10.994136,76.963303,11.044136,77.013303,NULL
bdjq292834260,2022-02-17,10:25:00,10:30:00,27.165108,78.015053,27.185108,78.035053,NULL
bdlj244755703,2022-03-19,19:20:00,19:25:00,11.026117,76.944652,11.086117,77.004652,NULL
bdlk287272047,2022-03-24,21:45:00,22:00:00,0.000000,0.000000,0.030000,0.030000,NULL
bdmv747369791,2022-03-25,22:55:00,23:10:00,12.906229,77.596791,13.016229,77.706791,NULL
bdof057985886,2022-03-21,10:25:00,10:40:00,21.186608,72.794136,21.196608,72.804136,NULL
bdsk102329422,2022-03-02,17:55:00,18:10:00,26.956431,75.776649,27.046431,75.866649,NULL
bdwh279690088,2022-03-16,22:10:00,22:20:00,12.310972,76.659264,12.390972,76.739264,NULL
bdxt062645994,2022-03-19,18:35:00,18:40:00,18.562450,73.916619,18.592450,73.946619,NULL
bdxx465499728,2022-03-16,22:55:00,23:10:00,26.846156,75.802300,26.916156,75.872300,NULL
bdyd285549311,2022-04-06,20:40:00,20:45:00,11.024839,77.007003,11.134839,77.117003,NULL
bdyf341412522,2022-03-24,21:10:00,21:20:00,12.934365,77.616155,12.994365,77.676155,NULL
bdze255124981,2022-03-09,10:50:00,11:00:00,18.539299,73.897902,18.549299,73.907902,NULL
bebv151631351,2022-03-27,17:45:00,17:55:00,21.175975,72.795503,21.245975,72.865503,NULL
bedb744831513,2022-03-25,20:30:00,20:40:00,18.514210,73.838429,18.644210,73.968429,NULL
bedv452725022,2022-04-01,13:20:00,13:25:00,26.913483,75.803139,26.953483,75.843139,NULL
befv867092423,2022-03-28,10:20:00,10:25:00,13.026279,80.174568,13.036279,80.184568,NULL
begl134724482,2022-04-05,10:50:00,10:55:00,26.902908,75.792934,26.922908,75.812934,NULL
bejo482478504,2022-03-06,23:10:00,23:20:00,22.751234,75.889490,22.881234,76.019490,NULL
bels183885078,2022-04-03,20:55:00,21:05:00,19.176269,72.836721,19.236269,72.896721,NULL
bemg256183050,2022-03-20,18:50:00,19:00:00,21.185047,72.808590,21.255047,72.878590,NULL
beqw971626293,2022-03-30,09:45:00,09:50:00,13.064181,80.236442,13.084181,80.256442,NULL
besj904014692,2022-03-25,17:35:00,17:45:00,13.091809,80.219104,13.181809,80.309104,NULL
bete036087771,2022-03-01,10:20:00,10:25:00,23.351489,85.324253,23.361489,85.334253,NULL
betp531981231,2022-03-18,23:40:00,23:50:00,12.979166,77.640709,13.069166,77.730709,NULL
beuj273808444,2022-03-14,19:45:00,20:00:00,11.008638,76.984311,11.118638,77.094311,NULL
beut951379798,2022-03-04,23:40:00,23:55:00,19.091458,72.827808,19.221458,72.957808,NULL
bfal072228723,2022-03-18,20:50:00,21:05:00,13.026279,80.174568,13.116279,80.264568,NULL
bfbj833683709,2022-02-14,22:55:00,23:00:00,23.235123,77.398886,23.305123,77.468886,NULL
bfdl136701220,2022-03-06,17:20:00,17:35:00,12.334022,76.618203,12.414022,76.698203,NULL
bfge379144768,2022-04-01,21:10:00,21:25:00,13.064181,80.236442,13.094181,80.266442,NULL
bfjg388704276,2022-03-08,21:50:00,21:55:00,18.563934,73.915367,18.693935,74.045367,NULL
bfkg618654707,2022-02-14,23:30:00,23:35:00,27.158822,78.045359,27.268822,78.155359,NULL
bfli905808441,2022-03-07,18:15:00,18:30:00,22.312790,73.170283,22.372790,73.230283,NULL
bfny030954678,2022-03-28,11:15:00,11:30:00,26.846156,75.802300,26.866156,75.822300,NULL
bfos818251561,2022-03-14,23:00:00,23:10:00,13.066762,80.251865,13.196762,80.381865,NULL
bfqt598672432,2022-03-16,22:00:00,22:05:00,18.536562,73.896485,18.606562,73.966485,NULL
bfre888119133,2022-02-15,23:55:00,00:05:00,19.875908,75.358888,19.905908,75.388888,NULL
bfrj053872191,2022-02-14,23:30:00,23:40:00,30.361281,78.068022,30.441281,78.148022,NULL
bftc275027973,2022-03-05,23:10:00,23:25:00,11.024839,77.007003,11.074839,77.057003,NULL
bfth853324119,2022-03-04,22:20:00,22:30:00,18.520016,73.830547,18.630016,73.940547,NULL
bfuj579056309,2022-03-15,12:20:00,12:30:00,11.025083,77.015393,11.065083,77.055393,NULL
bfup174692326,2022-02-16,19:20:00,19:30:00,9.970717,76.285447,10.060717,76.375447,NULL
bfvj522482572,2022-03-21,19:15:00,19:20:00,0.000000,0.000000,0.060000,0.060000,NULL
bfvt139030303,2022-03-13,18:00:00,18:10:00,17.422819,78.449578,17.472819,78.499578,NULL
bfwc806496742,2022-02-11,22:30:00,22:45:00,27.163303,78.057044,27.193303,78.087044,NULL
bfye449446709,2022-03-01,18:10:00,18:15:00,22.761226,75.887522,22.821226,75.947522,NULL
bgto929415255,2022-03-04,23:55:00,00:00:00,22.725748,75.898497,22.855747,76.028497,NULL
bguq961758853,2022-03-25,18:25:00,18:30:00,26.902940,75.793007,27.032940,75.923007,NULL
bgvc052754213,2022-02-12,21:55:00,22:10:00,30.327968,78.046106,30.397968,78.116106,NULL
bgyd321215856,2022-04-03,23:50:00,00:05:00,23.416792,85.316842,23.476792,85.376842,NULL
bgyt095967916,2022-03-01,09:25:00,09:30:00,22.320000,73.170000,22.340000,73.190000,NULL
bgzb478657903,2022-03-20,22:20:00,22:25:00,21.152760,72.778059,21.232760,72.858059,NULL
bhcz364671719,2022-04-04,20:55:00,21:10:00,11.022298,76.998349,11.102298,77.078349,NULL
bhdc048787467,2022-03-13,09:50:00,10:00:00,22.745049,75.892471,22.765049,75.912471,NULL
bhdi726355812,2022-02-11,21:10:00,21:25:00,0.000000,0.000000,0.050000,0.050000,NULL
bhgw115060595,2022-03-14,22:45:00,22:55:00,23.359407,85.325055,23.429407,85.395055,NULL
bhhg590351975,2022-03-08,19:50:00,20:05:00,17.431668,78.408321,17.561668,78.538321,NULL
bhhq382022314,2022-03-13,08:45:00,08:50:00,26.911378,75.789034,26.921378,75.799034,NULL
bhht187756692,2022-03-19,13:25:00,13:40:00,26.888420,75.800689,26.928420,75.840689,NULL
bhkg772657403,2022-03-28,12:50:00,13:00:00,12.972532,77.608179,13.012532,77.648179,NULL
bhln372134106,2022-02-16,19:00:00,19:05:00,30.895817,75.813112,31.025817,75.943112,NULL
bhoj726876548,2022-03-15,17:30:00,17:40:00,10.994136,76.963303,11.054136,77.023303,NULL
bhrp154756891,2022-03-03,22:00:00,22:15:00,12.316967,76.603067,12.376967,76.663067,NULL
bhtj754484475,2022-03-30,09:25:00,09:40:00,19.126630,72.829976,19.136630,72.839976,NULL
bhve602338760,2022-03-03,09:35:00,09:50:00,11.022169,76.999594,11.032169,77.009594,NULL
bhvn688414521,2022-03-06,20:25:00,20:40:00,0.000000,0.000000,0.130000,0.130000,NULL
bhyf364527855,2022-03-17,14:30:00,14:40:00,26.911927,75.797282,26.951927,75.837282,NULL
bhyj654905856,2022-04-02,22:45:00,22:55:00,11.001753,76.986241,11.091753,77.076241,NULL
biau131098726,2022-03-19,21:55:00,22:10:00,0.000000,0.000000,0.060000,0.060000,NULL
biho291295488,2022-03-12,22:00:00,22:10:00,18.516216,73.842527,18.646216,73.972527,NULL
biir394246009,2022-03-26,12:45:00,12:55:00,17.450851,78.379347,17.490851,78.419347,NULL
biit172713873,2022-04-02,20:30:00,20:35:00,23.351058,85.325731,23.461058,85.435731,NULL
biku744167713,2022-03-19,20:35:00,20:45:00,26.911378,75.789034,26.941378,75.819034,NULL
bilz803967921,2022-03-14,22:50:00,23:05:00,11.022477,76.995667,11.102477,77.075667,NULL
birb464226378,2022-04-04,22:30:00,22:40:00,19.003517,72.827650,19.083517,72.907650,NULL
bivf289084020,2022-03-13,08:20:00,08:30:00,12.978453,77.643685,12.998453,77.663685,NULL
biwk715984081,2022-03-06,21:00:00,21:05:00,13.044694,80.261470,13.174694,80.391470,NULL
bixf169973084,2022-03-23,17:35:00,17:45:00,0.000000,0.000000,0.080000,0.080000,NULL
bixi927961770,2022-03-06,19:25:00,19:40:00,18.569156,73.774723,18.639156,73.844723,NULL
bjdg509711656,2022-02-13,22:30:00,22:35:00,15.544419,73.755736,15.604419,73.815736,NULL
bjhi733283143,2022-02-13,16:25:00,16:30:00,15.513150,73.783460,15.553150,73.823460,NULL
bjkn889102124,2022-04-01,20:35:00,20:45:00,18.592718,73.773572,18.642718,73.823572,NULL
bjop843063393,2022-03-24,23:40:00,23:55:00,21.149669,72.772629,21.209669,72.832629,NULL
bjqh963515046,2022-04-06,21:10:00,21:15:00,13.049645,80.242268,13.139645,80.332268,NULL
bjqm277723448,2022-02-12,20:30:00,20:40:00,26.483672,80.320708,26.623672,80.460708,NULL
bjrp147459674,2022-03-02,23:25:00,23:40:00,0.000000,0.000000,0.110000,0.110000,NULL
bjsj483748549,2022-02-18,19:35:00,19:50:00,30.885915,75.788259,30.965915,75.868259,NULL
bjzz384004381,2022-04-01,21:35:00,21:45:00,26.913483,75.803139,26.963483,75.853139,NULL
bkbb251385459,2022-03-26,22:00:00,22:10:00,22.732225,75.874765,22.762225,75.904765,NULL
bkbi332206239,2022-04-03,09:35:00,09:40:00,12.972532,77.608179,12.982532,77.618179,NULL
bkby318221734,2022-03-04,17:10:00,17:20:00,22.753659,75.903365,22.843659,75.993365,NULL
bkcv112171609,2022-02-18,19:20:00,19:25:00,27.163303,78.057044,27.253303,78.147044,NULL
bkde090195988,2022-03-27,17:15:00,17:25:00,13.026279,80.174568,13.096279,80.244568,NULL
bkdt508003429,2022-02-11,10:35:00,10:40:00,26.474986,80.342796,26.494986,80.362796,NULL
bkeq126094080,2022-03-01,22:35:00,22:45:00,26.846156,75.802300,26.876156,75.832300,NULL
bker786677968,2022-03-28,17:45:00,18:00:00,12.975996,80.221898,13.005996,80.251898,NULL
bkgd879562534,2022-03-07,08:30:00,08:35:00,17.451976,78.385883,17.461976,78.395883,NULL
bkgg969754369,2022-02-16,17:50:00,17:55:00,30.890184,75.829615,31.030184,75.969615,NULL
bkhb372536354,2022-04-01,20:15:00,20:30:00,18.551440,73.804855,18.611440,73.864855,NULL
bkig115711362,2022-03-17,10:55:00,11:05:00,26.911378,75.789034,26.921378,75.799034,NULL
bkjb777500561,2022-02-13,21:45:00,21:50:00,0.000000,0.000000,0.050000,0.050000,NULL
bkke597414367,2022-03-31,23:10:00,23:15:00,0.000000,0.000000,0.110000,0.110000,NULL
bkkx967867895,2022-03-11,20:00:00,20:15:00,0.000000,0.000000,0.030000,0.030000,NULL
bkmx082772212,2022-03-26,23:50:00,00:05:00,18.530963,73.828972,18.560963,73.858972,NULL
bknb329924173,2022-03-15,12:30:00,12:45:00,22.751857,75.866699,22.791857,75.906699,NULL
bkow083748184,2022-03-26,14:20:00,14:35:00,12.352058,76.606650,12.392058,76.646650,NULL
bkpg950263031,2022-04-02,22:15:00,22:20:00,26.905190,75.810753,26.985190,75.890753,NULL
bkpw908369288,2022-03-06,23:00:00,23:15:00,22.745049,75.892471,22.815049,75.962471,NULL
bksz373658613,2022-03-16,19:00:00,19:05:00,0.000000,0.000000,0.110000,0.110000,NULL
bkxn487162491,2022-03-15,14:15:00,14:25:00,13.029780,80.208812,13.069780,80.248812,NULL
bkxv092882396,2022-03-15,22:45:00,23:00:00,22.727021,75.884167,22.757021,75.914167,NULL
bkxx489562376,2022-03-23,18:35:00,18:40:00,12.975996,80.221898,13.065996,80.311898,NULL
bkye812284353,2022-04-02,19:45:00,19:55:00,23.353783,85.326967,23.433783,85.406967,NULL
bkzq180532352,2022-03-31,19:15:00,19:20:00,17.433809,78.386744,17.563809,78.516744,NULL
blcs295276157,2022-03-24,11:25:00,11:30:00,11.025083,77.015393,11.035083,77.025393,NULL
